text,label
"Delta stock falls after profit misses, but revenue, profit beat expectations  ",Stock Movement
"📉 Twitter stock was trading 5% below a weighted-average price at which Elon Musk bought his 73,115,038 $TWTR shares.   Here’s how much Musk is losing on his stake 👉   https://t.co/tfxWnqoHdf  ",Stock Movement
Canoo shares surge 67% in premarket on news of Walmart delivery-vehicles order  ,Stock Movement
Mullen Automotive stock soars after Amazon delivery partner orders up to 600 EVs  ,Stock Movement
$NRGV - Energy Vault Holdings stock sinks on short report  ,Stock Movement
"$BTC-USD $ETH-USD $TSLA - Bitcoin, crypto stocks in the red as traders weigh Tesla's BTC sale  ",Stock Movement
"$CCL - Carnival drops back into single-digits on leverage, dilution worries  ",Stock Movement
$TSLA - Tesla stock gains as analysts applaud earnings results  ,Stock Movement
$TEN $CTXS - Tenneco dips on report buyout financing delayed until after U.S. Labor Day  ,Stock Movement
$TPH - Tri Pointe stock edges up after Q2 earnings beat on record home sales gross margin  ,Stock Movement
$IXHL - Incannex rises 9% after Australia approval to begin phase 1 trial of anti-inflammatory drug  ,Stock Movement
$AN - AutoNation stock skids after new vehicle sales slump in second quarter  ,Stock Movement
"$TBLT $MLTX $VEDU - LIFE, TBLT and XTLB among pre market gainers  ",Stock Movement
$OLMA - Olema stock soars 12% as FDA grants fast track status to OP-1250 for breast cancer subtype  ,Stock Movement
$APRN - Blue Apron stock surges after Benchmark turns bullish  ,Stock Movement
$VERV - Verve slumps 16% after pricing common stock offering  ,Stock Movement
$CCL $CUK $CUKPF - Carnival stock slumps on pricing $1B stock offering  ,Stock Movement
"$SOND $SJ $JOAN - MCRB, MRSN and JOAN are among after hour movers  ",Stock Movement
$BTC-USD $TSLA - Bitcoin gives up some gains as Elon Musk's Tesla sells 75% of BTC stash  ,Stock Movement
"$AA - Alcoa surges on Q2 beat, $500M stock buyback  ",Stock Movement
$CCL - Carnival slides postmarket on $1B stock offering  ,Stock Movement
$CCL - Carnival shares crash on $1B stock offering  ,Stock Movement
$TRHC - Tabula Rasa HealthCare stock gains postmarket on raised Q2 revenue guidance  ,Stock Movement
$VERV - Verve Therapeutics falls postmarket on $200M stock offering  ,Stock Movement
$TUEM - Tuesday Morning stock tumbles amid reports of impending bankruptcy  ,Stock Movement
$PGY $MNDY $KOPN - Pagaya Technologies and The OLB tops tech gainers; Schitt Industries and Loyalty Ventures among losers  ,Stock Movement
$ELV $UNH $CI - Elevance drags managed care rivals to trail S&amp;P 500 after 2Q earnings  ,Stock Movement
$LOOP $AMRS $BATL - Battalion Oil and Amyris among Energy/Material gainers; Baker Hughes among losers  ,Stock Movement
$LAD $KMX $AN - Auto dealer stocks slide after Lithia Motors earnings  ,Stock Movement
"$NVDA $AMD $QCOM - Nvidia, Advanced Micro Devices lead chips higher as Pelosi signals support for bill  ",Stock Movement
"$NU $IREN $APLD - Bitcoin miners leads financial gainers; Forestar, Qudian among major losers  ",Stock Movement
$RNA - Avidity stock rises amid Chardan starting coverage with Buy  ,Stock Movement
$WKHS $PTRA $PRTA - Electric vehicle stocks race higher ahead of Tesla earnings  ,Stock Movement
$BLRDY - BillerudKorsnäs stock rises on back of record Q2 results  ,Stock Movement
$TLRY $CGC $ACB - Pot stocks rally as Senate committee meeting reignites legalization hopes  ,Stock Movement
$PRTG - Portage Biotech rises after getting full ownership of its anti-cancer agonist platform  ,Stock Movement
"$HIVE - HIVE Blockchain stock climbs even as fiscal Q4 gross mining revenue, EBITDA fall  ",Stock Movement
"$BKR - Baker Hughes plunges as shortages, inflation add to losses  ",Stock Movement
$RYTM - Rhythm stock rises 20% as Imcivree gets early access nod in France for rare disorder  ,Stock Movement
$WKHS $OSK - Workhorse Group jumps on bigger electric vehicle commitment from USPS  ,Stock Movement
"$AAPL - Apple rises even as Morgan Stanley says Mac, Services weakness could hit June quarter  ",Stock Movement
"$COSM - Cosmos climbs 11% on Cana Laboratories acquisition, expanding product line and integrating vertically  ",Stock Movement
"$LAD - Lithia Motors stock drives lower despite record revenue, EPS  ",Stock Movement
$JBHT - J.B. Hunt stock slips despite earnings beat  ,Stock Movement
$ATRA - Atara slips as BofA downgrades to Sell on data for multiple sclerosis therapy  ,Stock Movement
"$NFLX $VITL $MTB - Hot Stocks: NFLX gains on guidance, VITL rises on upgrade, while MTB and BKR slide on earnings miss  ",Stock Movement
"$VBLT $ADIL $RVMD - Baker Hughes, Bath &amp; Body Works, Revolution Medicines among premarket losers' pack  ",Stock Movement
"$FTK $SNTI $SDIG - CVM, HTGM and NVTS are among pre market gainers  ",Stock Movement
"$NFLX - Netflix jumps as Q2 results, outlook offer 'light relief,' analysts say  ",Stock Movement
$MRK - 2nd setback for Merck in a week as Keytruda fails phase 3 study in head/neck cancer  ,Stock Movement
$VITL - Vital Farms rallies after Morgan Stanley turns bullish  ,Stock Movement
$FULT - Fulton Financial stock gains after Q2 earnings beat consensus on higher interest rates  ,Stock Movement
$BA $AER - Boeing leads Dow after racking up sales at London airshow  ,Stock Movement
"$CALM - Cal-Maine Foods stock ticks higher on record net income, pricing power  ",Stock Movement
"$BTC-USD $ETH-USD $MARA - Bitcoin, crypto stocks extend rally as equity market gains bullish momentum  ",Stock Movement
$SRNE - Sorrento gains as FDA clears Phase 1 trial for COVID-19 therapeutic  ,Stock Movement
$FFIE - Faraday Future stock falls sharply amid boardroom battle  ,Stock Movement
$IMTX $GMAB $GSK - Cancer immunotherapy biotech Immatics up 18% on 4x normal volume  ,Stock Movement
$LQDA $UTHR - Liquidia soars after patent victory in dispute with United Therapeutics  ,Stock Movement
"$EOSE $STAF $MRTN - EOSE, EVEX among top industrial movers  ",Stock Movement
"$ISEE $APLS $NGM - Iveric Bio, NGM gain as Apellis wins priority review for GA candidate  ",Stock Movement
$BW - Babcock &amp; Wilcox stock gains as Craig-Hallum initiates at buy on attractive valuation  ,Stock Movement
$AURA - Aura gains as JMP starts with Bullish view on novel cancer therapy  ,Stock Movement
$VOLAF $VLVLY - Volvo shares drive higher on supply chain problem solving  ,Stock Movement
$NOVN - Novan stock gains; Oppenheimer begins coverage at Outperform on SB206's market potential  ,Stock Movement
$LUMN - Lumen Technologies gains on report of bid for European unit  ,Stock Movement
$DWAC - Trump SPAC Digital World pares loss amid new report about regulatory probe  ,Stock Movement
$CNK $PARA $PARAA - Cinemark jumps 9% as Morgan Stanley upgrades on movies rebound  ,Stock Movement
$SCYX - SCYNEXIS gains after favorable data for antifungal agent in new indication  ,Stock Movement
$SBNY - Signature Bank stock slides even after Q2 earnings beat on net interest income  ,Stock Movement
$RENT $FTCH $HNST - Consumer discretionary stocks gain as investors dabble with beat-up names  ,Stock Movement
$AEZS - Aeterna slips ~10% after announcing date of reverse stock split  ,Stock Movement
$SIDU $TDY - Sidus Space surges 18% premarket on expanding relationship with Teledyne Marine  ,Stock Movement
$LMDX - LumiraDx under pressure on 40M in stock offering  ,Stock Movement
$MAN - ManpowerGroup falls after F/X swings contribute to earning miss  ,Stock Movement
$VRAR - The Glimpse Group gains on announcing Q4 and FY22 prelim revenue  ,Stock Movement
"$SI - Silvergate Capital stock spikes after Q2 tops consensus on SEN, customer growth  ",Stock Movement
"$USEA $NOVN $CNK - LGHL, CNK and NOVN are among ore market gainers  ",Stock Movement
"$HITI $NVTA $ILAG - International Business Machines, Vertical Aerospace, Invitae among premarket losers' pack  ",Stock Movement
"$ALLY - Ally Financial stock slips as Q2 earnings hurt by higher costs, credit loss provision  ",Stock Movement
$APLS - Apellis stock soars 24% as FDA grants priority review to pegcetacoplan for eye disorder  ,Stock Movement
$SASBQ $SASDQ - SAS shares push higher as pilot strike ends  ,Stock Movement
$NCR - NCR jumps on report PE firm Veritas in exclusive talks for acquisition  ,Stock Movement
"$IBM $KD - IBM slips even as Q2 earnings top expectations, aided by cloud  ",Stock Movement
$CGRN - Capstone Green Energy surges on new 600 KW energy-as-a-service contract  ,Stock Movement
"$COIN $BRPHF $RIOT - Coinbase, Galaxy Digital, Riot Blockchain making biggest upswings among crypto peers  ",Stock Movement
$MGNX - MacroGenics stock slips after SMBC Nikko downgrades to neutral  ,Stock Movement
"$CNC $HUM - Humana, Centene reach new 52-week highs ahead of Q2 earnings  ",Stock Movement
$ADN $NRT $RYAM - Rayonier Advanced Materials and Advent Technologies among Energy/Material gainers  ,Stock Movement
$CGC $MMNFF $ACB - Canopy Growth posts best intraday gain since 2018 as pot stocks rally  ,Stock Movement
"$REKR $BLDP $ASTR - BLDP, ASTR among top industrial movers  ",Stock Movement
$GSK - Haleon struggles on first trading day after demerger from GlaxoSmithKline  ,Stock Movement
"$LGHL $QD $MARA - Qudian, Marathon Digital leads financial gainers; Lion, Mawson Infrastructure among major losers  ",Stock Movement
$SAFM - Sanderson Farms dips on report of concessions in Cargill takeover  ,Stock Movement
$FOXA - Fox shares take slight dip; Morgan Stanley cuts rating on ad concerns  ,Stock Movement
$NOTV - Inotiv adds 16% on settlement with U.S. over Virginia facility  ,Stock Movement
$CCL $H $BAC - Travel stocks shoot higher after BofA says consumers are still spending  ,Stock Movement
"$AVTE $AYLA $SOPH - Inotiv, IO Biotech top healthcare gainers; Regulus, Aerovate lead losers' pack  ",Stock Movement
$SGEN $MRK $DSKYF - Seagen drops most since May on reports of delayed Merck deal  ,Stock Movement
$USEA - United Maritime stock slides on $26M equity offering  ,Stock Movement
$LMND $MILE - Lemonade stock slips after Piper Sandler cuts to Neutral as net losses persist  ,Stock Movement
$BTC-USD $ETH-USD $INDU - Bitcoin jumps to its highest in over a month as crypto market cap jumps back over $1T  ,Stock Movement
"$NCTY $MSTR $BITF - COIN, RIOT and MARA are among pre market gainers  ",Stock Movement
"$AAPL - Apple rises as Bernstein raises Q3 estimates, citing strong supply, 'healthy' Chinese demand  ",Stock Movement
$ITHX $ITHXU $ITHXW - ITHAX Acquisition rallies as shareholders approve $1B SPAC deal with Mondee  ,Stock Movement
$SESN - Sesen Bio slips after decision to pause U.S. studies for lead asset  ,Stock Movement
$ETON - Eton Pharma jumps 20% on FDA approval of seizure therapy  ,Stock Movement
$NBRV - Nabriva stock soars 19% on distribution deal with Er-Kim for bacterial pneumonia drug Xenleta  ,Stock Movement
$SASDQ - SAS Group shares soar as pilots come to negotiating table  ,Stock Movement
$RYTM - Rhythm Pharma gains as NICE recommends obesity drug  ,Stock Movement
$EYES - Second Sight stock rises ~10% on $1.1M funding from NIH for artificial vision implant trial  ,Stock Movement
$BCKIF $EVTL - Vertical Aerospace rallies on partnering with Babcock for new applications on VX4 variants  ,Stock Movement
"$LUV $PLUG $SPY - Southwest Airlines soars to top industrial gainer, Plug Power sees No. 1 loser tag  ",Stock Movement
$LLY - Eli Lilly (again) hits a new 52-week high; up 22% YTD  ,Stock Movement
"$PLUG $FSLR $MAXN - Biden pledges 'executive action' on climate; Plug Power, solar stocks plunge  ",Stock Movement
$PRCT - Procept BioRobotics stock rises as KeyBanc starts coverage with outperform rating  ,Stock Movement
$AMZN - Amazon stock pops as analysts applaud record Prime Day sales  ,Stock Movement
$PINS $GOOG $NFLX - Pinterest pops 15% as advertising stocks look to end the week positive  ,Stock Movement
$NRGV - Energy Vault stock rallies 15% in wake of share lock-up extension  ,Stock Movement
$YELP - Yelp pares lows after new neutral rating at Goldman Sachs  ,Stock Movement
$CVS $ELV $CI - UnitedHealth's stellar earnings boosts other managed care stocks  ,Stock Movement
"$AOUT - American Outdoor Brands stock battered after big earnings miss, pulled guidance  ",Stock Movement
"$BURBY $LVMHF $CFRUY - Burberry, luxury retail stocks slide amid China concerns, slowing US sales  ",Stock Movement
"$AUPH $BMY $BIIB - Aurinia Pharma tumbles after takeover speculation cools on new exec hires, exec departure  ",Stock Movement
"$CLVR $RCM $NEXI - NexImmune, Allogene top healthcare gainers; Codexis, 10x Genomics lead losers' pack  ",Stock Movement
$BL - BlackLine gains on speculation about takeover interest  ,Stock Movement
$CURV - Torrid Holdings stock tumbles after Cowen downgrade  ,Stock Movement
$META - Meta shares edge up; Facebook to allow individuals to have multiple user profiles  ,Stock Movement
$TAN $ICLN $QCLN - Solar stocks plunge as Manchin nixes new climate spending in economic plan  ,Stock Movement
"$C - Citigroup stock climbs after big Q2 earnings beat, helped by Treasury and Trade  ",Stock Movement
"$CDXS $TXG $IIPR - Sunrun, 10x Genomics, Innovative Industrial Properties among premarket losers' pack  ",Stock Movement
$ALLO - Allogene stock rises as Goldman ups rating to Buy on way forward for cancer programs  ,Stock Movement
"$AUPH $AVDL $CRNC - PAA, CRNC and AUPH among after hour movers  ",Stock Movement
$MNRO - Monro Inc. gains as investor pushes for strategic review  ,Stock Movement
$HCA $CYH $THC - HCA Healthcare hits 52-week low; stock down 34% YTD  ,Stock Movement
$DIS $MATIC-USD - Polygon tokens surge 21% after joining Disney's Accelerator program  ,Stock Movement
$LEDS $KSPN $KOPN - Kaspien and Kopin top tech gainers; Onion Global and Swvl among losers  ,Stock Movement
$NYMX - NYMOX stock down 7.2% after receiving non-compliance letter from Nasdaq  ,Stock Movement
$SBSW $BPT $TGA - TransGlobe Energy among Energy/Material gainers; Transocean and Sibanye Stillwater among losers  ,Stock Movement
"$PRPB $HUIZ $OXBR - Digital World Acquisition leads financial gainers; Industrial Logistics Properties Trust, Horace Mann Educators among major losers  ",Stock Movement
$HIMX - Himax stock falls as Credit Suisse cuts rating to Neutral  ,Stock Movement
