title tokens,label
‘|แรมโบ้|อีสาน|’| |แจ้งความ| |‘|ที|นิวส์|’| |ผิด| |พ.ร.บ.|คอมฯ| |ตัดต่อภาพ|หมิ่นประมาท,การเมือง
พี่สาว|ผู้เสียชีวิต|เหตุ|ฆาตกรรม|เกาะ|เต่า|เตือน|เมือง|ไทย|ไม่|ได้|สวยงาม|อย่าง|ที่|คิด,ต่างประเทศ
อีกครั้ง|กับ|ปาฐกถา| |ดร.|ธงชัย| |วินิจ|จะ|กู|ล| |:| |ข้าม|ให้|พ้น|ประชาธิปไตย|แบบ|หลัง| |14| |ตุลา,การเมือง
พล|.|อ.|ปรีชา| |เผย|เตรียม|สอบ|เอกสาร|ตั้ง|ลูก|เป็น|นายทหาร|หลุด|ไป|ได้|อย่างไร,การเมือง
ศาลทหาร|เชียงราย|ไม่|ให้|ประกันตัว|คดี| |112| |ช่าง|ตัด|แว่น| |ปม|โพสต์|เฟซบุ๊ก,การเมือง
"ภัย|คุกคาม|ที่|ชายแดน|ใต้| |ตระกูล| |""|อภิบาล|แบ|""| |แห่ง|บันนังสตา|..?",การเมือง
เตรียม|ออกหมายเรียก|อีก| |1| |คลี่|ปม|คดี|ยิง|ครู,การเมือง
อำนาจ|จัดการ|ความทรงจำ|ทาง|ประวัติศาสตร์,การเมือง
"""|อภิสิทธิ์|""| |ยัน|ไม่|ได้|แกล้ง|คนสนิท|เสธ.|แดง| |เชื่อ|ดำเนินการ|โปร่งใส|ทุก|ขั้นตอน",การเมือง
พบ|สาร|แคดเมียม|แม่|สอด|ใน| |7| |ผู้ป่วย|สูง| |795| |ราย,สิ่งแวดล้อม
มาเลย์|ขึ้นทะเบียน|มรดก|ชาติ| |เสาหลัก|ปัน|แดน|สยาม|–|บริติช,ต่างประเทศ
สมาคม|สื่อ|อินเดีย|เรียกร้อง|อธิบดี|กรมตำรวจ|สอบ|เหตุ|นักข่าว|ถูก|ตำรวจ|ทำร้าย,ต่างประเทศ
นักการเมือง|-|นักวิชาการ|-|แกนนำ|กลุ่ม|การเมือง| |ทยอย|รายงานตัว|แล้ว| |80|%| |หลัง|ประกาศ| |คสช.| |ฉบับ| |25,การเมือง
เพื่อ|ไทย|ร้อง|ยูเอ็น|ส่ง|กองกำลัง|รักษา|สันติภาพ|-|กรรมการ|สิทธิ์|ค้าน,การเมือง
แผ่นดินไหว|ใน|ชิลี| |8.8| |ริกเตอร์| |ตาย|แล้ว| |147| |ประเทศ|ใกล้เคียง|เตรียมรับมือ|สึนามิ,ต่างประเทศ
ก.ค.|เดือน|แห่ง|การ|ตรวจ|เอชไอวี|แห่งชาติ| |กระตุ้น| |ปชช.|เห็น|ประโยชน์|รู้|ผล|เลือด|ตัวเอง,คุณภาพชีวิต
iLaw|:| |ทิศทาง|มาตรา| |190| |จับตา|กฎหมาย|ลูก|ทุก|ประเด็น,การเมือง
สภา|การหนังสือพิมพ์|ฯ| |ย้ำ|ห้าม|ต่างชาติ|เป็นเจ้าของ|นสพ.,คุณภาพชีวิต
"""|เสื้อ|แดง|""| |เริ่ม|มา|รัฐสภา|แล้ว",การเมือง
ผบ.ทบ.|สั่ง|หน่วย|ทหาร|ซื้อ|ข้าว|-|ส่ง|ทหาร|ช่วย|เก็บ|เกี่ยวข้าว| |ก.|แรงงาน|วอน|โรงงาน|เปิดช่อง|ขาย,เศรษฐกิจ
'|จาตุรนต์|'|ชี้| |ศาล| |รธน.| |สั่ง|ชะลอ|แก้ไข| |รธน.| |คือ|รัฐประหาร|โดย|ตุลาการ,การเมือง
โควต้า|ใหม่| |เข้า|ม.| |1| |มอบ|แด่|บุตรหลาน|ผู้ทำ|คุณประโยชน์|ต่อ|ประเทศ,การเมือง
"ประชุม|รับมือ| |""|อารี|ย์""| |จัดระบบ|ปอเนาะ",สิ่งแวดล้อม
ม.|เที่ยงคืน| |ลั่น| |3| |ไม่|รับ| |ไม่|รับ|ร่าง|รธน.|-|คำถาม|พ่วง|-|กระบวน|ร่าง|แบบ|อำนาจ|นิยม,การเมือง
"เตรียม|เสนอ|ทปอ.|สรุป|  |""|แอดมิชชั่น|""",สิ่งแวดล้อม
ข่าว|มอนิเตอร์|ประจำ|วันที่| |9| |พฤษภาคม| |2550,การเมือง
'|เฉลิม|'| |ลั่น| |'|เพื่อ|ไทย|'| |จะ|คัดค้าน|การ|แก้| |ม.|112| |จนถึงที่สุด,การเมือง
"จดหมาย|เปิดผนึก|ถึง|โฆษก|ศาลยุติธรรม|,| |อธิบดี|กรมศิลปากร|,| |และ|ผู้|สนใจ| |กรณี|รื้อ|กลุ่ม|อาคาร|ศาลฎีกา",การเมือง
ภาค|ประชา|สังคม| |ผิดหวัง| |นายกฯ|พลิกลิ้น| |นำ| |TPP| |เจรจา|กับ|โอ|บา|ม่า,การเมือง
กรรมการ|สิทธิ|ฯ| |ประณาม|ความรุนแรง|ต่อ|ประชาชน|ผู้บริสุทธิ์| |จังหวัด|ชายแดน|ใต้,การเมือง
เพนกวิน| |ม.|5| |ร่อน|จม|.|ถึง|ปู่|มีชัย| |ถ้า|หวังดี|กับ|เด็ก|จริง|ควร|ขยาย|เรียน|ฟรี| |จาก| |12|ปี| |เป็น| |15|ปี| |ใน|ร่าง|รธน.,การเมือง
รายงาน| |:| |GTL| |เชื้อเพลิง|ทางเลือก|ใหม่|ทดแทน|น้ำมัน,การเมือง
รัฐ|สรุป|ห้าม|ใช้|วัคซีน|ป้องกัน|หวัด|นก,สิ่งแวดล้อม
รัฐ|กู้เงิน| |3|หมื่น|ล.|พยุง|ราคา|น้ำมัน,สิ่งแวดล้อม
ผจก.|วิทยุ|จุฬาฯ| |ท้า| |กสทช.|เอา|ตำแหน่ง|เป็น|เดิมพัน|คดี|ฟ้อง|หมิ่น|สื่อ,คุณภาพชีวิต
พันธมิตร|ฯ| |เผย|แนวร่วม|ใหม่| |4| |กลุ่ม| |ผู้เสียหาย|จาก|ของ|แพง|-|ขรก.|ถูก|รังแก|-|สื่อมวลชน|-|กลุ่ม|ไม่|เห็นด้วย|แก้|รธน.,การเมือง
คสช.| |'|คืน|ความสุข|ให้|คนไทย|'| |ถ่ายทอดสด|บอล|โลก|ทุก|นัด| |สั่ง| |กสทช.|ถก|อาร์|เอส,การเมือง
"พันธมิตร|ฯ| |ออก|แถลงการณ์|ให้กำลังใจ| |""|องค์กร|พิทักษ์|สยาม|""| |ชุมนุม| |28| |ต.ค.| |แต่|จะ|ไม่|เข้าร่วม",การเมือง
เลื่อน|หมายเรียก| |‘|ก้านธูป|’| |11| |ก.พ.|รอง| |ผบ|ก.|น.|2| |สั่ง|สอบ|เพิ่ม|-|'|เฉลิม|'|เรียก|ไอ|เอส|พี|เข้าพบ,การเมือง
"""|สุริยะ|ใส|""| |ชี้| |ตั้ง|พรรค|ใหม่|รอ|โหวต|ที่ประชุม|ใหญ่| |พธม.",การเมือง
วิษณุ|แจง|ออก| |พ.ร.ก.|.| |ฉุกเฉิน|เพื่อ|บูรณาการ|กฎหมาย,การเมือง
นสพ.|อังกฤษ|ให้|ไทย|รั้ง|อันดับ| |7| |สถานที่|อันตราย|ที่สุด|ใน|โลก,การเมือง
"สัมภาษณ์| |วร|วุฒิ| |ตัน|ติว|นิช| |:| |""|เรา|มี|42|หน่วยงาน| |แย่ง|กัน|แก้ปัญหา|กัดเซาะ|ชายฝั่ง|""",การเมือง
กม|ธ.|เยอรมนี|ดูงาน| |‘|30| |บาท|’| |ไทย|ทำได้|ใน|งบ|จำกัด| |โจทย์|หน้า|รองรับ|สังคม|ผู้สูงอายุ,คุณภาพชีวิต
ม|ธ.|ส่ง|ความเห็น| |ไม่|ฟันธง|แก้|รธน.|ทั้ง|ฉบับ|-|ประชามติ|ระหว่าง|วาระ| |3| |ได้|หรือไม่,การเมือง
บทความ|สุร|ชาติ| |บำรุง|สุข| |(|1|)| |:| |กฎหมาย|ความมั่นคง|กับ|การ|ละเมิด|สิทธิ| |บทเรียน|จาก|มาเลเซีย,การเมือง
'|ศูนย์|ทนาย|สิทธิ|'| |ออก|บทวิเคราะห์| |2| |ปี|รัฐประหาร| |อัด|พราง|อำนาจ|ปืน|ใน|รูป|กระบวนการยุติธรรม,การเมือง
